,cat_id,store_id,Date,dayofyear,weekofyear,monthstart,quarterstart,yearstart,Sales
25112,HOBBIES,CA_4,2011-09-29,272,39,0,0,0,267
25113,HOBBIES,CA_4,2011-09-30,273,39,0,0,0,243
25114,HOBBIES,CA_4,2011-10-01,274,39,1,1,0,224
25115,HOBBIES,CA_4,2011-10-02,275,39,0,0,0,281
25116,HOBBIES,CA_4,2011-10-03,276,40,0,0,0,382
25117,HOBBIES,CA_4,2011-10-04,277,40,0,0,0,197
25118,HOBBIES,CA_4,2011-10-05,278,40,0,0,0,192
25119,HOBBIES,CA_4,2011-10-06,279,40,0,0,0,221
25120,HOBBIES,CA_4,2011-10-07,280,40,0,0,0,190
25121,HOBBIES,CA_4,2011-10-08,281,40,0,0,0,334
25122,HOBBIES,CA_4,2011-10-09,282,40,0,0,0,206
25123,HOBBIES,CA_4,2011-10-10,283,41,0,0,0,235
25124,HOBBIES,CA_4,2011-10-11,284,41,0,0,0,260
25125,HOBBIES,CA_4,2011-10-12,285,41,0,0,0,228
25126,HOBBIES,CA_4,2011-10-13,286,41,0,0,0,216
25127,HOBBIES,CA_4,2011-10-14,287,41,0,0,0,160
25128,HOBBIES,CA_4,2011-10-15,288,41,0,0,0,264
25129,HOBBIES,CA_4,2011-10-16,289,41,0,0,0,193
25130,HOBBIES,CA_4,2011-10-17,290,42,0,0,0,274
25131,HOBBIES,CA_4,2011-10-18,291,42,0,0,0,227
25132,HOBBIES,CA_4,2011-10-19,292,42,0,0,0,176
25133,HOBBIES,CA_4,2011-10-20,293,42,0,0,0,231
25134,HOBBIES,CA_4,2011-10-21,294,42,0,0,0,172
25135,HOBBIES,CA_4,2011-10-22,295,42,0,0,0,212
25136,HOBBIES,CA_4,2011-10-23,296,42,0,0,0,316
25137,HOBBIES,CA_4,2011-10-24,297,43,0,0,0,271
25138,HOBBIES,CA_4,2011-10-25,298,43,0,0,0,247
25139,HOBBIES,CA_4,2011-10-26,299,43,0,0,0,279
25140,HOBBIES,CA_4,2011-10-27,300,43,0,0,0,227
25141,HOBBIES,CA_4,2011-10-28,301,43,0,0,0,189
25142,HOBBIES,CA_4,2011-10-29,302,43,0,0,0,269
25143,HOBBIES,CA_4,2011-10-30,303,43,0,0,0,267
25144,HOBBIES,CA_4,2011-10-31,304,44,0,0,0,219
25145,HOBBIES,CA_4,2011-11-01,305,44,1,0,0,188
25146,HOBBIES,CA_4,2011-11-02,306,44,0,0,0,225
25147,HOBBIES,CA_4,2011-11-03,307,44,0,0,0,296
25148,HOBBIES,CA_4,2011-11-04,308,44,0,0,0,192
25149,HOBBIES,CA_4,2011-11-05,309,44,0,0,0,301
25150,HOBBIES,CA_4,2011-11-06,310,44,0,0,0,262
25151,HOBBIES,CA_4,2011-11-07,311,45,0,0,0,186
25152,HOBBIES,CA_4,2011-11-08,312,45,0,0,0,216
25153,HOBBIES,CA_4,2011-11-09,313,45,0,0,0,238
25154,HOBBIES,CA_4,2011-11-10,314,45,0,0,0,266
25155,HOBBIES,CA_4,2011-11-11,315,45,0,0,0,247
25156,HOBBIES,CA_4,2011-11-12,316,45,0,0,0,256
25157,HOBBIES,CA_4,2011-11-13,317,45,0,0,0,142
25158,HOBBIES,CA_4,2011-11-14,318,46,0,0,0,160
25159,HOBBIES,CA_4,2011-11-15,319,46,0,0,0,350
25160,HOBBIES,CA_4,2011-11-16,320,46,0,0,0,181
25161,HOBBIES,CA_4,2011-11-17,321,46,0,0,0,234
25162,HOBBIES,CA_4,2011-11-18,322,46,0,0,0,253
25163,HOBBIES,CA_4,2011-11-19,323,46,0,0,0,256
25164,HOBBIES,CA_4,2011-11-20,324,46,0,0,0,268
25165,HOBBIES,CA_4,2011-11-21,325,47,0,0,0,283
25166,HOBBIES,CA_4,2011-11-22,326,47,0,0,0,191
25167,HOBBIES,CA_4,2011-11-23,327,47,0,0,0,210
25168,HOBBIES,CA_4,2011-11-24,328,47,0,0,0,127
25169,HOBBIES,CA_4,2011-11-25,329,47,0,0,0,220
25170,HOBBIES,CA_4,2011-11-26,330,47,0,0,0,232
25171,HOBBIES,CA_4,2011-11-27,331,47,0,0,0,228
25172,HOBBIES,CA_4,2011-11-28,332,48,0,0,0,217
25173,HOBBIES,CA_4,2011-11-29,333,48,0,0,0,221
25174,HOBBIES,CA_4,2011-11-30,334,48,0,0,0,201
25175,HOBBIES,CA_4,2011-12-01,335,48,1,0,0,238
25176,HOBBIES,CA_4,2011-12-02,336,48,0,0,0,302
25177,HOBBIES,CA_4,2011-12-03,337,48,0,0,0,354
25178,HOBBIES,CA_4,2011-12-04,338,48,0,0,0,147
25179,HOBBIES,CA_4,2011-12-05,339,49,0,0,0,179
25180,HOBBIES,CA_4,2011-12-06,340,49,0,0,0,251
25181,HOBBIES,CA_4,2011-12-07,341,49,0,0,0,225
25182,HOBBIES,CA_4,2011-12-08,342,49,0,0,0,293
25183,HOBBIES,CA_4,2011-12-09,343,49,0,0,0,346
25184,HOBBIES,CA_4,2011-12-10,344,49,0,0,0,197
25185,HOBBIES,CA_4,2011-12-11,345,49,0,0,0,216
25186,HOBBIES,CA_4,2011-12-12,346,50,0,0,0,226
25187,HOBBIES,CA_4,2011-12-13,347,50,0,0,0,202
25188,HOBBIES,CA_4,2011-12-14,348,50,0,0,0,185
25189,HOBBIES,CA_4,2011-12-15,349,50,0,0,0,283
25190,HOBBIES,CA_4,2011-12-16,350,50,0,0,0,231
25191,HOBBIES,CA_4,2011-12-17,351,50,0,0,0,172
25192,HOBBIES,CA_4,2011-12-18,352,50,0,0,0,291
25193,HOBBIES,CA_4,2011-12-19,353,51,0,0,0,279
25194,HOBBIES,CA_4,2011-12-20,354,51,0,0,0,289
25195,HOBBIES,CA_4,2011-12-21,355,51,0,0,0,213
25196,HOBBIES,CA_4,2011-12-22,356,51,0,0,0,220
25197,HOBBIES,CA_4,2011-12-23,357,51,0,0,0,335
25198,HOBBIES,CA_4,2011-12-24,358,51,0,0,0,228
25199,HOBBIES,CA_4,2011-12-25,359,51,0,0,0,0
25200,HOBBIES,CA_4,2011-12-26,360,52,0,0,0,227
25201,HOBBIES,CA_4,2011-12-27,361,52,0,0,0,279
25202,HOBBIES,CA_4,2011-12-28,362,52,0,0,0,247
25203,HOBBIES,CA_4,2011-12-29,363,52,0,0,0,189
25204,HOBBIES,CA_4,2011-12-30,364,52,0,0,0,265
25205,HOBBIES,CA_4,2011-12-31,365,52,0,0,0,207
25206,HOBBIES,CA_4,2012-01-01,1,52,1,1,1,175
25207,HOBBIES,CA_4,2012-01-02,2,1,0,0,0,338
25208,HOBBIES,CA_4,2012-01-03,3,1,0,0,0,311
25209,HOBBIES,CA_4,2012-01-04,4,1,0,0,0,197
25210,HOBBIES,CA_4,2012-01-05,5,1,0,0,0,212
25211,HOBBIES,CA_4,2012-01-06,6,1,0,0,0,148
25212,HOBBIES,CA_4,2012-01-07,7,1,0,0,0,257
25213,HOBBIES,CA_4,2012-01-08,8,1,0,0,0,229
25214,HOBBIES,CA_4,2012-01-09,9,2,0,0,0,230
25215,HOBBIES,CA_4,2012-01-10,10,2,0,0,0,190
25216,HOBBIES,CA_4,2012-01-11,11,2,0,0,0,311
25217,HOBBIES,CA_4,2012-01-12,12,2,0,0,0,219
25218,HOBBIES,CA_4,2012-01-13,13,2,0,0,0,185
25219,HOBBIES,CA_4,2012-01-14,14,2,0,0,0,235
25220,HOBBIES,CA_4,2012-01-15,15,2,0,0,0,356
25221,HOBBIES,CA_4,2012-01-16,16,3,0,0,0,329
25222,HOBBIES,CA_4,2012-01-17,17,3,0,0,0,178
25223,HOBBIES,CA_4,2012-01-18,18,3,0,0,0,195
25224,HOBBIES,CA_4,2012-01-19,19,3,0,0,0,242
25225,HOBBIES,CA_4,2012-01-20,20,3,0,0,0,221
25226,HOBBIES,CA_4,2012-01-21,21,3,0,0,0,310
25227,HOBBIES,CA_4,2012-01-22,22,3,0,0,0,173
25228,HOBBIES,CA_4,2012-01-23,23,4,0,0,0,239
25229,HOBBIES,CA_4,2012-01-24,24,4,0,0,0,256
25230,HOBBIES,CA_4,2012-01-25,25,4,0,0,0,256
25231,HOBBIES,CA_4,2012-01-26,26,4,0,0,0,251
25232,HOBBIES,CA_4,2012-01-27,27,4,0,0,0,260
25233,HOBBIES,CA_4,2012-01-28,28,4,0,0,0,279
25234,HOBBIES,CA_4,2012-01-29,29,4,0,0,0,247
25235,HOBBIES,CA_4,2012-01-30,30,5,0,0,0,187
25236,HOBBIES,CA_4,2012-01-31,31,5,0,0,0,265
25237,HOBBIES,CA_4,2012-02-01,32,5,1,0,0,208
25238,HOBBIES,CA_4,2012-02-02,33,5,0,0,0,348
25239,HOBBIES,CA_4,2012-02-03,34,5,0,0,0,242
25240,HOBBIES,CA_4,2012-02-04,35,5,0,0,0,247
25241,HOBBIES,CA_4,2012-02-05,36,5,0,0,0,206
25242,HOBBIES,CA_4,2012-02-06,37,6,0,0,0,302
25243,HOBBIES,CA_4,2012-02-07,38,6,0,0,0,208
25244,HOBBIES,CA_4,2012-02-08,39,6,0,0,0,189
25245,HOBBIES,CA_4,2012-02-09,40,6,0,0,0,272
25246,HOBBIES,CA_4,2012-02-10,41,6,0,0,0,249
25247,HOBBIES,CA_4,2012-02-11,42,6,0,0,0,379
25248,HOBBIES,CA_4,2012-02-12,43,6,0,0,0,235
25249,HOBBIES,CA_4,2012-02-13,44,7,0,0,0,223
25250,HOBBIES,CA_4,2012-02-14,45,7,0,0,0,206
25251,HOBBIES,CA_4,2012-02-15,46,7,0,0,0,254
25252,HOBBIES,CA_4,2012-02-16,47,7,0,0,0,268
25253,HOBBIES,CA_4,2012-02-17,48,7,0,0,0,269
25254,HOBBIES,CA_4,2012-02-18,49,7,0,0,0,240
25255,HOBBIES,CA_4,2012-02-19,50,7,0,0,0,205
25256,HOBBIES,CA_4,2012-02-20,51,8,0,0,0,169
25257,HOBBIES,CA_4,2012-02-21,52,8,0,0,0,251
25258,HOBBIES,CA_4,2012-02-22,53,8,0,0,0,167
25259,HOBBIES,CA_4,2012-02-23,54,8,0,0,0,232
25260,HOBBIES,CA_4,2012-02-24,55,8,0,0,0,262
25261,HOBBIES,CA_4,2012-02-25,56,8,0,0,0,239
25262,HOBBIES,CA_4,2012-02-26,57,8,0,0,0,278
25263,HOBBIES,CA_4,2012-02-27,58,9,0,0,0,256
25264,HOBBIES,CA_4,2012-02-28,59,9,0,0,0,283
25265,HOBBIES,CA_4,2012-02-29,60,9,0,0,0,248
25266,HOBBIES,CA_4,2012-03-01,61,9,1,0,0,232
25267,HOBBIES,CA_4,2012-03-02,62,9,0,0,0,217
25268,HOBBIES,CA_4,2012-03-03,63,9,0,0,0,259
25269,HOBBIES,CA_4,2012-03-04,64,9,0,0,0,257
25270,HOBBIES,CA_4,2012-03-05,65,10,0,0,0,228
25271,HOBBIES,CA_4,2012-03-06,66,10,0,0,0,198
25272,HOBBIES,CA_4,2012-03-07,67,10,0,0,0,286
25273,HOBBIES,CA_4,2012-03-08,68,10,0,0,0,291
25274,HOBBIES,CA_4,2012-03-09,69,10,0,0,0,261
25275,HOBBIES,CA_4,2012-03-10,70,10,0,0,0,292
25276,HOBBIES,CA_4,2012-03-11,71,10,0,0,0,342
25277,HOBBIES,CA_4,2012-03-12,72,11,0,0,0,221
25278,HOBBIES,CA_4,2012-03-13,73,11,0,0,0,284
25279,HOBBIES,CA_4,2012-03-14,74,11,0,0,0,224
25280,HOBBIES,CA_4,2012-03-15,75,11,0,0,0,254
25281,HOBBIES,CA_4,2012-03-16,76,11,0,0,0,325
25282,HOBBIES,CA_4,2012-03-17,77,11,0,0,0,275
25283,HOBBIES,CA_4,2012-03-18,78,11,0,0,0,194
25284,HOBBIES,CA_4,2012-03-19,79,12,0,0,0,254
25285,HOBBIES,CA_4,2012-03-20,80,12,0,0,0,147
25286,HOBBIES,CA_4,2012-03-21,81,12,0,0,0,156
25287,HOBBIES,CA_4,2012-03-22,82,12,0,0,0,228
25288,HOBBIES,CA_4,2012-03-23,83,12,0,0,0,184
25289,HOBBIES,CA_4,2012-03-24,84,12,0,0,0,268
25290,HOBBIES,CA_4,2012-03-25,85,12,0,0,0,392
25291,HOBBIES,CA_4,2012-03-26,86,13,0,0,0,249
25292,HOBBIES,CA_4,2012-03-27,87,13,0,0,0,282
25293,HOBBIES,CA_4,2012-03-28,88,13,0,0,0,191
25294,HOBBIES,CA_4,2012-03-29,89,13,0,0,0,163
25295,HOBBIES,CA_4,2012-03-30,90,13,0,0,0,255
25296,HOBBIES,CA_4,2012-03-31,91,13,0,0,0,332
25297,HOBBIES,CA_4,2012-04-01,92,13,1,1,0,231
25298,HOBBIES,CA_4,2012-04-02,93,14,0,0,0,249
25299,HOBBIES,CA_4,2012-04-03,94,14,0,0,0,212
25300,HOBBIES,CA_4,2012-04-04,95,14,0,0,0,292
25301,HOBBIES,CA_4,2012-04-05,96,14,0,0,0,239
25302,HOBBIES,CA_4,2012-04-06,97,14,0,0,0,357
25303,HOBBIES,CA_4,2012-04-07,98,14,0,0,0,416
25304,HOBBIES,CA_4,2012-04-08,99,14,0,0,0,221
25305,HOBBIES,CA_4,2012-04-09,100,15,0,0,0,264
25306,HOBBIES,CA_4,2012-04-10,101,15,0,0,0,174
25307,HOBBIES,CA_4,2012-04-11,102,15,0,0,0,208
25308,HOBBIES,CA_4,2012-04-12,103,15,0,0,0,204
25309,HOBBIES,CA_4,2012-04-13,104,15,0,0,0,250
25310,HOBBIES,CA_4,2012-04-14,105,15,0,0,0,388
25311,HOBBIES,CA_4,2012-04-15,106,15,0,0,0,208
25312,HOBBIES,CA_4,2012-04-16,107,16,0,0,0,261
25313,HOBBIES,CA_4,2012-04-17,108,16,0,0,0,196
25314,HOBBIES,CA_4,2012-04-18,109,16,0,0,0,309
25315,HOBBIES,CA_4,2012-04-19,110,16,0,0,0,260
25316,HOBBIES,CA_4,2012-04-20,111,16,0,0,0,174
25317,HOBBIES,CA_4,2012-04-21,112,16,0,0,0,232
25318,HOBBIES,CA_4,2012-04-22,113,16,0,0,0,249
25319,HOBBIES,CA_4,2012-04-23,114,17,0,0,0,229
25320,HOBBIES,CA_4,2012-04-24,115,17,0,0,0,277
25321,HOBBIES,CA_4,2012-04-25,116,17,0,0,0,234
25322,HOBBIES,CA_4,2012-04-26,117,17,0,0,0,225
25323,HOBBIES,CA_4,2012-04-27,118,17,0,0,0,292
25324,HOBBIES,CA_4,2012-04-28,119,17,0,0,0,328
25325,HOBBIES,CA_4,2012-04-29,120,17,0,0,0,253
25326,HOBBIES,CA_4,2012-04-30,121,18,0,0,0,220
25327,HOBBIES,CA_4,2012-05-01,122,18,1,0,0,296
25328,HOBBIES,CA_4,2012-05-02,123,18,0,0,0,220
25329,HOBBIES,CA_4,2012-05-03,124,18,0,0,0,197
25330,HOBBIES,CA_4,2012-05-04,125,18,0,0,0,194
25331,HOBBIES,CA_4,2012-05-05,126,18,0,0,0,285
25332,HOBBIES,CA_4,2012-05-06,127,18,0,0,0,244
25333,HOBBIES,CA_4,2012-05-07,128,19,0,0,0,135
25334,HOBBIES,CA_4,2012-05-08,129,19,0,0,0,163
25335,HOBBIES,CA_4,2012-05-09,130,19,0,0,0,183
25336,HOBBIES,CA_4,2012-05-10,131,19,0,0,0,175
25337,HOBBIES,CA_4,2012-05-11,132,19,0,0,0,179
25338,HOBBIES,CA_4,2012-05-12,133,19,0,0,0,168
25339,HOBBIES,CA_4,2012-05-13,134,19,0,0,0,143
25340,HOBBIES,CA_4,2012-05-14,135,20,0,0,0,200
25341,HOBBIES,CA_4,2012-05-15,136,20,0,0,0,213
25342,HOBBIES,CA_4,2012-05-16,137,20,0,0,0,254
25343,HOBBIES,CA_4,2012-05-17,138,20,0,0,0,138
25344,HOBBIES,CA_4,2012-05-18,139,20,0,0,0,207
25345,HOBBIES,CA_4,2012-05-19,140,20,0,0,0,182
25346,HOBBIES,CA_4,2012-05-20,141,20,0,0,0,164
25347,HOBBIES,CA_4,2012-05-21,142,21,0,0,0,242
25348,HOBBIES,CA_4,2012-05-22,143,21,0,0,0,138
25349,HOBBIES,CA_4,2012-05-23,144,21,0,0,0,143
25350,HOBBIES,CA_4,2012-05-24,145,21,0,0,0,167
25351,HOBBIES,CA_4,2012-05-25,146,21,0,0,0,141
25352,HOBBIES,CA_4,2012-05-26,147,21,0,0,0,174
25353,HOBBIES,CA_4,2012-05-27,148,21,0,0,0,238
25354,HOBBIES,CA_4,2012-05-28,149,22,0,0,0,218
25355,HOBBIES,CA_4,2012-05-29,150,22,0,0,0,261
25356,HOBBIES,CA_4,2012-05-30,151,22,0,0,0,212
25357,HOBBIES,CA_4,2012-05-31,152,22,0,0,0,256
25358,HOBBIES,CA_4,2012-06-01,153,22,1,0,0,210
25359,HOBBIES,CA_4,2012-06-02,154,22,0,0,0,246
25360,HOBBIES,CA_4,2012-06-03,155,22,0,0,0,253
25361,HOBBIES,CA_4,2012-06-04,156,23,0,0,0,213
25362,HOBBIES,CA_4,2012-06-05,157,23,0,0,0,259
25363,HOBBIES,CA_4,2012-06-06,158,23,0,0,0,281
25364,HOBBIES,CA_4,2012-06-07,159,23,0,0,0,262
25365,HOBBIES,CA_4,2012-06-08,160,23,0,0,0,267
25366,HOBBIES,CA_4,2012-06-09,161,23,0,0,0,339
25367,HOBBIES,CA_4,2012-06-10,162,23,0,0,0,322
25368,HOBBIES,CA_4,2012-06-11,163,24,0,0,0,179
25369,HOBBIES,CA_4,2012-06-12,164,24,0,0,0,187
25370,HOBBIES,CA_4,2012-06-13,165,24,0,0,0,237
25371,HOBBIES,CA_4,2012-06-14,166,24,0,0,0,276
25372,HOBBIES,CA_4,2012-06-15,167,24,0,0,0,331
25373,HOBBIES,CA_4,2012-06-16,168,24,0,0,0,327
25374,HOBBIES,CA_4,2012-06-17,169,24,0,0,0,226
25375,HOBBIES,CA_4,2012-06-18,170,25,0,0,0,213
25376,HOBBIES,CA_4,2012-06-19,171,25,0,0,0,253
25377,HOBBIES,CA_4,2012-06-20,172,25,0,0,0,180
25378,HOBBIES,CA_4,2012-06-21,173,25,0,0,0,302
25379,HOBBIES,CA_4,2012-06-22,174,25,0,0,0,297
25380,HOBBIES,CA_4,2012-06-23,175,25,0,0,0,261
25381,HOBBIES,CA_4,2012-06-24,176,25,0,0,0,340
25382,HOBBIES,CA_4,2012-06-25,177,26,0,0,0,235
25383,HOBBIES,CA_4,2012-06-26,178,26,0,0,0,318
25384,HOBBIES,CA_4,2012-06-27,179,26,0,0,0,236
25385,HOBBIES,CA_4,2012-06-28,180,26,0,0,0,312
25386,HOBBIES,CA_4,2012-06-29,181,26,0,0,0,286
25387,HOBBIES,CA_4,2012-06-30,182,26,0,0,0,322
25388,HOBBIES,CA_4,2012-07-01,183,26,1,1,0,211
25389,HOBBIES,CA_4,2012-07-02,184,27,0,0,0,164
25390,HOBBIES,CA_4,2012-07-03,185,27,0,0,0,178
25391,HOBBIES,CA_4,2012-07-04,186,27,0,0,0,165
25392,HOBBIES,CA_4,2012-07-05,187,27,0,0,0,149
25393,HOBBIES,CA_4,2012-07-06,188,27,0,0,0,213
25394,HOBBIES,CA_4,2012-07-07,189,27,0,0,0,235
25395,HOBBIES,CA_4,2012-07-08,190,27,0,0,0,409
25396,HOBBIES,CA_4,2012-07-09,191,28,0,0,0,292
25397,HOBBIES,CA_4,2012-07-10,192,28,0,0,0,245
25398,HOBBIES,CA_4,2012-07-11,193,28,0,0,0,200
25399,HOBBIES,CA_4,2012-07-12,194,28,0,0,0,261
25400,HOBBIES,CA_4,2012-07-13,195,28,0,0,0,285
25401,HOBBIES,CA_4,2012-07-14,196,28,0,0,0,258
25402,HOBBIES,CA_4,2012-07-15,197,28,0,0,0,368
25403,HOBBIES,CA_4,2012-07-16,198,29,0,0,0,277
25404,HOBBIES,CA_4,2012-07-17,199,29,0,0,0,323
25405,HOBBIES,CA_4,2012-07-18,200,29,0,0,0,270
25406,HOBBIES,CA_4,2012-07-19,201,29,0,0,0,462
25407,HOBBIES,CA_4,2012-07-20,202,29,0,0,0,345
25408,HOBBIES,CA_4,2012-07-21,203,29,0,0,0,298
25409,HOBBIES,CA_4,2012-07-22,204,29,0,0,0,373
25410,HOBBIES,CA_4,2012-07-23,205,30,0,0,0,313
25411,HOBBIES,CA_4,2012-07-24,206,30,0,0,0,173
25412,HOBBIES,CA_4,2012-07-25,207,30,0,0,0,199
25413,HOBBIES,CA_4,2012-07-26,208,30,0,0,0,202
25414,HOBBIES,CA_4,2012-07-27,209,30,0,0,0,209
25415,HOBBIES,CA_4,2012-07-28,210,30,0,0,0,204
25416,HOBBIES,CA_4,2012-07-29,211,30,0,0,0,175
25417,HOBBIES,CA_4,2012-07-30,212,31,0,0,0,176
25418,HOBBIES,CA_4,2012-07-31,213,31,0,0,0,180
25419,HOBBIES,CA_4,2012-08-01,214,31,1,0,0,129
25420,HOBBIES,CA_4,2012-08-02,215,31,0,0,0,170
25421,HOBBIES,CA_4,2012-08-03,216,31,0,0,0,232
25422,HOBBIES,CA_4,2012-08-04,217,31,0,0,0,277
25423,HOBBIES,CA_4,2012-08-05,218,31,0,0,0,226
25424,HOBBIES,CA_4,2012-08-06,219,32,0,0,0,234
25425,HOBBIES,CA_4,2012-08-07,220,32,0,0,0,179
25426,HOBBIES,CA_4,2012-08-08,221,32,0,0,0,181
25427,HOBBIES,CA_4,2012-08-09,222,32,0,0,0,175
25428,HOBBIES,CA_4,2012-08-10,223,32,0,0,0,285
25429,HOBBIES,CA_4,2012-08-11,224,32,0,0,0,215
25430,HOBBIES,CA_4,2012-08-12,225,32,0,0,0,203
25431,HOBBIES,CA_4,2012-08-13,226,33,0,0,0,165
25432,HOBBIES,CA_4,2012-08-14,227,33,0,0,0,152
25433,HOBBIES,CA_4,2012-08-15,228,33,0,0,0,198
25434,HOBBIES,CA_4,2012-08-16,229,33,0,0,0,230
25435,HOBBIES,CA_4,2012-08-17,230,33,0,0,0,283
25436,HOBBIES,CA_4,2012-08-18,231,33,0,0,0,258
25437,HOBBIES,CA_4,2012-08-19,232,33,0,0,0,177
25438,HOBBIES,CA_4,2012-08-20,233,34,0,0,0,165
25439,HOBBIES,CA_4,2012-08-21,234,34,0,0,0,174
25440,HOBBIES,CA_4,2012-08-22,235,34,0,0,0,245
25441,HOBBIES,CA_4,2012-08-23,236,34,0,0,0,167
25442,HOBBIES,CA_4,2012-08-24,237,34,0,0,0,176
25443,HOBBIES,CA_4,2012-08-25,238,34,0,0,0,233
25444,HOBBIES,CA_4,2012-08-26,239,34,0,0,0,149
25445,HOBBIES,CA_4,2012-08-27,240,35,0,0,0,221
25446,HOBBIES,CA_4,2012-08-28,241,35,0,0,0,206
25447,HOBBIES,CA_4,2012-08-29,242,35,0,0,0,169
25448,HOBBIES,CA_4,2012-08-30,243,35,0,0,0,142
25449,HOBBIES,CA_4,2012-08-31,244,35,0,0,0,243
25450,HOBBIES,CA_4,2012-09-01,245,35,1,0,0,263
25451,HOBBIES,CA_4,2012-09-02,246,35,0,0,0,223
25452,HOBBIES,CA_4,2012-09-03,247,36,0,0,0,133
25453,HOBBIES,CA_4,2012-09-04,248,36,0,0,0,243
25454,HOBBIES,CA_4,2012-09-05,249,36,0,0,0,178
25455,HOBBIES,CA_4,2012-09-06,250,36,0,0,0,191
25456,HOBBIES,CA_4,2012-09-07,251,36,0,0,0,226
25457,HOBBIES,CA_4,2012-09-08,252,36,0,0,0,279
25458,HOBBIES,CA_4,2012-09-09,253,36,0,0,0,170
25459,HOBBIES,CA_4,2012-09-10,254,37,0,0,0,190
25460,HOBBIES,CA_4,2012-09-11,255,37,0,0,0,229
25461,HOBBIES,CA_4,2012-09-12,256,37,0,0,0,168
25462,HOBBIES,CA_4,2012-09-13,257,37,0,0,0,170
25463,HOBBIES,CA_4,2012-09-14,258,37,0,0,0,273
25464,HOBBIES,CA_4,2012-09-15,259,37,0,0,0,305
25465,HOBBIES,CA_4,2012-09-16,260,37,0,0,0,283
25466,HOBBIES,CA_4,2012-09-17,261,38,0,0,0,243
25467,HOBBIES,CA_4,2012-09-18,262,38,0,0,0,243
25468,HOBBIES,CA_4,2012-09-19,263,38,0,0,0,165
25469,HOBBIES,CA_4,2012-09-20,264,38,0,0,0,183
25470,HOBBIES,CA_4,2012-09-21,265,38,0,0,0,227
25471,HOBBIES,CA_4,2012-09-22,266,38,0,0,0,254
25472,HOBBIES,CA_4,2012-09-23,267,38,0,0,0,256
25473,HOBBIES,CA_4,2012-09-24,268,39,0,0,0,207
25474,HOBBIES,CA_4,2012-09-25,269,39,0,0,0,191
25475,HOBBIES,CA_4,2012-09-26,270,39,0,0,0,154
25476,HOBBIES,CA_4,2012-09-27,271,39,0,0,0,229
25477,HOBBIES,CA_4,2012-09-28,272,39,0,0,0,302
25478,HOBBIES,CA_4,2012-09-29,273,39,0,0,0,195
25479,HOBBIES,CA_4,2012-09-30,274,39,0,0,0,232
25480,HOBBIES,CA_4,2012-10-01,275,40,1,1,0,252
25481,HOBBIES,CA_4,2012-10-02,276,40,0,0,0,192
25482,HOBBIES,CA_4,2012-10-03,277,40,0,0,0,197
25483,HOBBIES,CA_4,2012-10-04,278,40,0,0,0,267
25484,HOBBIES,CA_4,2012-10-05,279,40,0,0,0,164
25485,HOBBIES,CA_4,2012-10-06,280,40,0,0,0,229
25486,HOBBIES,CA_4,2012-10-07,281,40,0,0,0,242
25487,HOBBIES,CA_4,2012-10-08,282,41,0,0,0,202
25488,HOBBIES,CA_4,2012-10-09,283,41,0,0,0,196
25489,HOBBIES,CA_4,2012-10-10,284,41,0,0,0,182
25490,HOBBIES,CA_4,2012-10-11,285,41,0,0,0,158
25491,HOBBIES,CA_4,2012-10-12,286,41,0,0,0,244
25492,HOBBIES,CA_4,2012-10-13,287,41,0,0,0,248
25493,HOBBIES,CA_4,2012-10-14,288,41,0,0,0,221
25494,HOBBIES,CA_4,2012-10-15,289,42,0,0,0,195
25495,HOBBIES,CA_4,2012-10-16,290,42,0,0,0,146
25496,HOBBIES,CA_4,2012-10-17,291,42,0,0,0,189
25497,HOBBIES,CA_4,2012-10-18,292,42,0,0,0,214
25498,HOBBIES,CA_4,2012-10-19,293,42,0,0,0,262
25499,HOBBIES,CA_4,2012-10-20,294,42,0,0,0,208
25500,HOBBIES,CA_4,2012-10-21,295,42,0,0,0,226
25501,HOBBIES,CA_4,2012-10-22,296,43,0,0,0,214
25502,HOBBIES,CA_4,2012-10-23,297,43,0,0,0,141
25503,HOBBIES,CA_4,2012-10-24,298,43,0,0,0,194
25504,HOBBIES,CA_4,2012-10-25,299,43,0,0,0,238
25505,HOBBIES,CA_4,2012-10-26,300,43,0,0,0,172
25506,HOBBIES,CA_4,2012-10-27,301,43,0,0,0,201
25507,HOBBIES,CA_4,2012-10-28,302,43,0,0,0,192
25508,HOBBIES,CA_4,2012-10-29,303,44,0,0,0,137
25509,HOBBIES,CA_4,2012-10-30,304,44,0,0,0,193
25510,HOBBIES,CA_4,2012-10-31,305,44,0,0,0,99
25511,HOBBIES,CA_4,2012-11-01,306,44,1,0,0,224
25512,HOBBIES,CA_4,2012-11-02,307,44,0,0,0,233
25513,HOBBIES,CA_4,2012-11-03,308,44,0,0,0,238
25514,HOBBIES,CA_4,2012-11-04,309,44,0,0,0,260
25515,HOBBIES,CA_4,2012-11-05,310,45,0,0,0,171
25516,HOBBIES,CA_4,2012-11-06,311,45,0,0,0,125
25517,HOBBIES,CA_4,2012-11-07,312,45,0,0,0,225
25518,HOBBIES,CA_4,2012-11-08,313,45,0,0,0,182
25519,HOBBIES,CA_4,2012-11-09,314,45,0,0,0,264
25520,HOBBIES,CA_4,2012-11-10,315,45,0,0,0,219
25521,HOBBIES,CA_4,2012-11-11,316,45,0,0,0,273
